date,tweet,day,hour,nlikes,nreplies,nretweets
3/3/2020 19:45,i have so much bottle up i do not even want to talk to my therapist about it,2,19,37,2,10
3/2/2020 23:14,i want to cancel all of my plan and sleep forever,1,23,25,0,14
3/2/2020 22:06,i feel like i have so much to do,1,22,12,0,1
3/2/2020 22:03,my grandma be die but i never really have a relationship with her and i do not know how i feel,1,22,5,0,0
3/2/2020 22:03,i have so much shit go on,1,22,22,0,10
3/2/2020 22:03,overwhelm,1,22,11,0,1
2/29/2020 19:08,my grandma have 2 brain aneurisms right now do not know how i feelwe do not really speak,6,19,6,0,0
2/28/2020 20:53,shit day,5,20,20,0,7
2/27/2020 20:19,advice i have a med appt come up and idk what to do i be kind of okay rn but it could be bc i just have top surgery or bc i just start see my partner or it could be neither idk do i change my meds i have be on these meds for so long i be on autopilot,4,20,9,0,0
2/27/2020 17:27,therapist want me to work on my trauma yikes,4,17,27,1,3
2/20/2020 22:25,cannot sleep,4,22,10,0,7
2/18/2020 19:06,i just do not care anymore,2,19,37,0,19
2/18/2020 19:06,i be ready to throw it all away,2,19,19,0,8
2/18/2020 19:04,there be just nothing to live for,2,19,28,0,9
2/18/2020 18:57,really fuck upset,2,18,19,0,11
2/18/2020 18:53,contemplate everything,2,18,7,0,2
2/17/2020 18:36,such a shit night and nobody be awake,1,18,18,0,5
2/16/2020 12:27,fuck the world,7,12,54,0,29
2/16/2020 12:27,sick of live,7,12,35,0,9
2/16/2020 12:27,sick of have no friends,7,12,17,0,3
2/16/2020 6:54,really bad nightmares last night,7,6,14,0,0
2/12/2020 4:34,surgery go really good just in pain but that will get better with time,3,4,10,1,0
2/9/2020 7:12,top surgery be tomorrow,7,7,14,1,0
2/4/2020 18:25,my grandpas best friend die today can only hope my grandpa be there to greet him in heaven so fuck sad,2,18,15,0,0
2/1/2020 18:12,they say every life precious but nobody care about mine,6,18,37,0,18
2/1/2020 8:53,day 1 of trauma anniversary month and i already want to kill myself,6,8,15,0,1
1/30/2020 19:14,my therapist basically kick me out of our session yesterday,4,19,25,4,2
1/28/2020 19:59,just do not see a point in live anymore,2,19,54,0,38
1/28/2020 19:59,cry myself to sleep have become an everyday thing,2,19,63,0,31
1/23/2020 19:25,it be a cry yourself to sleep type of night,4,19,79,2,34
1/22/2020 17:52,i just want to scream,3,17,27,0,11
1/22/2020 17:41,my therapist do not even listen to me today,3,17,11,0,0
1/19/2020 6:41,push everyone away,7,6,24,1,9
1/15/2020 21:19,surprisingly have a really good therapy session today,3,21,11,1,0
1/9/2020 7:39,top surgery be schedule for next month,4,7,5,0,0
1/3/2020 20:15,i want to die,5,20,52,1,27
12/31/2019 22:46,happy new year,2,22,10,0,1
12/30/2019 12:06,i keep it bottle up until the bottle finally shake my roof finally crash down cuz this life have no break,1,12,36,0,17
12/29/2019 21:21,be feel like such shit lately,7,21,41,0,19
12/27/2019 20:16,therapy be useless,5,20,32,0,16
12/27/2019 20:16,just want to be able to close my eye and feel alright,5,20,49,1,29
12/25/2019 18:49,physically mentally and emotionally sick,3,18,56,0,32
12/25/2019 18:47,i be a disgrace,3,18,20,0,15
12/23/2019 20:29,nightmares do not stop,1,20,19,0,11
12/23/2019 20:29,ptsd be kick my ass,1,20,17,0,4
12/19/2019 14:04,think of your life worst nightmare i live it,4,14,20,0,5
12/17/2019 20:04,i will be cry myself to sleep tonight,2,20,46,0,24
12/13/2019 7:12,therapy suck as always,5,7,13,0,2
12/13/2019 7:11,insurance deny my top surgery and i be absolutely devastate,5,7,6,0,0
12/10/2019 19:05,have you see my will to live i cannot find it,2,19,44,0,18
12/10/2019 19:04,i have not leave bed or get dress in 4 days,2,19,18,1,0
12/10/2019 19:02,i have be consistently suicidal for a week straight,2,19,26,1,7
12/10/2019 19:01,i be just so ready to throw it all away i have things i be look forward to but i just do not even care,2,19,34,1,18
12/10/2019 19:01,i be do alright for a little while and then of course everything come crash down,2,19,29,0,15
12/10/2019 18:58,always feel so alone,2,18,27,0,6
12/10/2019 18:57,1111 i wish i be dead,2,18,36,0,10
12/9/2019 18:57,wave rush in they be cave in i just want to fuck breathe,1,18,9,0,2
12/9/2019 18:49,pain anger hurt exhaustion emptinessi just want it all to end,1,18,60,0,28
12/8/2019 20:43,crawl in the bed face down,7,20,15,0,6
12/4/2019 20:11,might fuck around and kms,3,20,51,1,22
12/4/2019 8:12,therapy get cancel twice this week amp idk if i will even have it next week,3,8,6,0,1
11/22/2019 20:46,hate that i have no friends,5,20,34,0,7
11/18/2019 19:01,why do i feel like i be annoy and everyone hat me,1,19,102,0,50
11/10/2019 13:32,fuck everything and everyone,7,13,51,0,26
10/25/2019 18:26,i think i need find a new therapist,5,18,21,0,2
10/24/2019 18:07,nobody but you get you fuck everybody around you,4,18,44,0,14
10/24/2019 4:07,therapy get cancel twice this week lmfao fuck me right,4,4,11,0,0
10/22/2019 13:56,have not lay in the dark in a long time,2,13,21,0,2
10/22/2019 13:55,back to my cold dark room,2,13,39,0,18
10/17/2019 18:18,tonight be complete shit tho lol,4,18,25,0,6
10/17/2019 18:18,finally be able to let my feel out today,4,18,28,0,7
10/16/2019 17:14,i be sick of that shit,3,17,23,0,5
10/16/2019 17:13,i get to be high all the time so i be not depress,3,17,46,0,18
10/16/2019 17:13,i be just so sick of live i be do,3,17,64,0,25
10/16/2019 17:13,idk when but i feel another attempt come up hopefully this one be successful,3,17,37,0,12
10/16/2019 17:12,back on my suicidal shit,3,17,40,0,20
10/15/2019 7:59,just go to go back to bed i do not want to be awake or alive,2,7,53,1,25
10/15/2019 7:57,depression have completely take over and i cannot seem to find the light today,2,7,33,0,19
10/14/2019 13:32,i be so fuckin depress,1,13,29,0,12
10/13/2019 16:33,today have be a day from hell,7,16,28,0,10
10/10/2019 18:53,i be so tire of everything,4,18,50,0,33
10/10/2019 18:51,nobody know what i go through,4,18,54,1,40
10/10/2019 18:51,i have push every single person i have away,4,18,29,0,14
10/10/2019 18:51,i just want to fuck die lol,4,18,80,2,36
10/10/2019 18:50,have not be this sad in a long time,4,18,29,0,11
10/10/2019 18:50,i could have be go for years already,4,18,28,0,11
10/9/2019 17:36,i have be misgendered so much today,3,17,10,0,0
10/8/2019 16:46,therapy suck lol as always,2,16,16,0,1
10/7/2019 17:58,therapy tomorrow another week,1,17,12,0,1
10/6/2019 18:59,i have push everyone away,7,18,25,0,6
10/6/2019 18:58,idk what be wrong with me,7,18,39,0,21
10/2/2019 17:43,be life even worth live,3,17,28,0,16
10/2/2019 17:43,sometimes i just want to down a bottle of pills lol,3,17,46,1,27
9/25/2019 18:18,idek what to say i just do not want to fuck be here,3,18,80,0,30
9/18/2019 13:40,if i disappear know i be in a better place,3,13,84,0,42
9/18/2019 7:28,i just want to go mia for a while,3,7,45,0,21
9/14/2019 19:17,on some days the only consolation be that this day will be over and there be a new one ahead,6,19,33,0,12
9/10/2019 19:01,just want to die,2,19,68,1,31
9/3/2019 11:50,i be not ok,2,11,49,0,19
9/3/2019 11:50,someone just accidentally send me a video of my abuser,2,11,18,1,0
9/1/2019 17:25,pretty sure we would all be better off if i be not alive,7,17,47,1,19
9/1/2019 17:18,i just feel like i have nothing to live for,7,17,57,0,30
8/30/2019 19:17,i just have not be able to catch a break even in my nightmares i be think about cut myself,5,19,38,0,14
8/30/2019 19:16,the flashbacks keep get worse,5,19,23,1,8
8/28/2019 20:23,therapy be total shit today,3,20,5,0,2
8/27/2019 20:09,have a really bad day do not want to be alive,2,20,35,0,11
8/22/2019 9:41,feel like i be lose this fight,4,9,56,1,26
8/21/2019 19:10,ptsd be kick my ass tonight,3,19,15,0,1
8/17/2019 21:58,you will never understand the hell i feel inside my head,6,21,73,1,47
8/17/2019 21:58,i just want out i do not want to deal with this pain anymore,6,21,57,0,21
8/17/2019 21:57,nobody be ever there when you need someone,6,21,48,1,20
8/15/2019 20:37,do not want to keep fight i wish i could just give up i want out,4,20,37,0,17
8/14/2019 20:40,what a shit day,3,20,22,0,17
8/11/2019 20:15,the cop show up for a wellness check today,7,20,9,0,1
8/11/2019 20:14,some days i wish i would just stop breathe,7,20,60,0,40
8/10/2019 21:02,tire of fight these battle alone,6,21,52,0,26
7/31/2019 17:36,i hate everything about my body lol,3,17,51,1,18
7/29/2019 18:02,anxiety so bad i want to throw up,1,18,46,0,19
7/29/2019 17:50,i be go back into the hospital on thursday and idk i be just anxious about it i just want to fuck die,1,17,14,0,1
7/29/2019 17:47,i be struggle so fuck bad,1,17,53,1,17
7/29/2019 17:47,i cannot fuck do this anymore,1,17,34,0,14
7/28/2019 19:40,nights like these i just want to fuck die,7,19,51,0,26
7/25/2019 16:11,idk why i keep try lately i just feel like die,4,16,53,0,26
7/25/2019 12:07,fuck everything about today i be do,4,12,33,0,9
7/24/2019 19:27,i be just really tire of live,3,19,39,1,20
7/24/2019 19:27,do things ever get better,3,19,30,1,20
7/19/2019 19:05,i be a waste of space,5,19,46,0,25
7/18/2019 8:31,not a good day,4,8,26,1,13
7/16/2019 7:52,stop be the go to person for people you cannot go to,2,7,34,0,20
7/9/2019 18:49,idk what be stop me there be nothing to live for,2,18,36,0,19
7/9/2019 18:48,i just really want to die and i hate that i have not kill myself yet,2,18,37,0,18
7/9/2019 18:48,someone tell me that i should cut my life short the other day i know you do not have to remind me i be try,2,18,22,0,6
7/9/2019 18:47,idk why i bother reach out when i feel suicidal people always say they will be there but nobody answer when you want to die,2,18,36,0,20
7/7/2019 19:25,i feel so fuck alone,7,19,61,0,38
7/7/2019 19:25,i just do not want to do this anymore,7,19,35,0,16
7/2/2019 16:54,do you remember when you join twitter i do,2,16,2,0,0
7/1/2019 2:52,never think i would make it to 21 but here i be weird,1,2,16,1,5
6/25/2019 20:18,just go to sleep,2,20,17,0,12
6/24/2019 21:10,i have already fail twice,1,21,19,0,5
6/24/2019 21:09,my head hurt,1,21,21,0,9
6/24/2019 19:07,should have just take the fuck bottle of pills earlier,1,19,33,0,11
6/23/2019 20:57,always trap inside my own mind,7,20,46,0,22
6/21/2019 21:16,everyone would be better off if i be dead,5,21,38,0,34
6/21/2019 21:14,things be never go to get better,5,21,37,0,21
6/21/2019 21:14,nobody notice that i be try to get better,5,21,40,0,24
6/21/2019 21:14,i cannot do this anymore,5,21,24,0,16
6/19/2019 21:24,i do not want to do this anymore,3,21,38,0,23
6/18/2019 19:34,feel like shit lol,2,19,25,0,16
6/11/2019 18:57,idk why i keep talk about the fact that i want to die when i should just follow through and kill myself already,2,18,40,1,23
6/7/2019 19:27,i be tire of try so hard to get better,5,19,53,0,31
6/7/2019 19:27,i just want to give up,5,19,36,1,22
6/7/2019 19:27,idk why i be still alive,5,19,25,0,25
6/4/2019 17:55,really want to fuck cut myself,2,17,30,2,10
6/3/2019 17:41,idk why i do not just follow through last night,1,17,14,0,3
6/2/2019 18:56,tonight be just fuck bad,7,18,15,0,6
6/1/2019 5:16,i just do not want to be alive,6,5,25,0,13
5/27/2019 18:22,really want to cut tonight,1,18,13,0,7
5/27/2019 18:21,i go back into the hospital tomorrow so that will be great,1,18,9,0,1
5/27/2019 18:21,i wake up every single morning want to kill myself and go to bed every single night wonder why i do not,1,18,33,0,18
5/21/2019 18:41,i do not even care tho,2,18,16,0,5
5/14/2019 20:41,i just really want to die,2,20,39,0,20
2/20/2019 21:05,do i throw away my 60 day clean streak,3,21,9,1,1
1/19/2019 22:18,everything be fine and nothing matter,6,22,33,0,15
1/12/2019 0:22,i be so worthless,6,0,56,3,32
1/7/2019 21:37,i just do not care,1,21,26,0,11
1/6/2019 1:54,and everybody ignore them,7,1,18,0,4
1/6/2019 1:54,but after i kms they be go to realize that me reach out be my cry for help,7,1,34,1,9
1/6/2019 1:53,idk why i bother reach out to people when nobody care anyway,7,1,52,0,18
1/6/2019 1:41,sometimes i feel like the 2 single friends that i have do not even care,7,1,17,0,5
1/6/2019 1:37,when your therapist be write down some of the things she be worry about barely eat yup depression and this eat disorder be go to kill me one day and i do not even care i just want to fuck die,7,1,22,1,6
1/6/2019 1:35,sleep be my only escape and i cannot escape the nightmares,7,1,37,0,21
1/6/2019 1:34,i have to wake myself up from my shitty nightmares,7,1,8,0,3
1/6/2019 1:34,i just have nobody,7,1,26,0,8
1/6/2019 1:34,i have be wake up every hour two hours or so and i be so sick of it i just want to sleep,7,1,10,0,7
1/6/2019 1:33,i want to die so fuck bad,7,1,32,0,21
1/5/2019 12:45,i have no reason to be alive,6,12,36,2,21
1/3/2019 9:28,maybe you will stop me from dig my own fuck grave,4,9,21,0,6
1/2/2019 22:11,i have no reason to keep go,3,22,20,0,14
1/2/2019 22:11,it be literally 3am and i want to kms,3,22,14,0,7
12/30/2018 21:16,shoutout to everyone who survive their own suicidal thoughts this year shit be tough but i be glad you be still here,7,21,29,1,19
12/30/2018 21:11,i be slowly give up and i be sorry,7,21,22,0,17
12/30/2018 21:02,must be nice,7,21,26,0,13
12/30/2018 20:54,i really do not see the reason of try or for talk or for breathe i be just do,7,20,18,0,9
12/30/2018 20:52,i just do not even care i do not want to make it to 2019 i literally do not want to be here,7,20,11,0,0
12/30/2018 20:52,i do not plan on make it to christmas 3 years ago i should be dead,7,20,4,0,1
12/29/2018 7:43,he probably do not want me and i do not blame him i would not want me either,6,7,17,0,11
12/27/2018 20:23,and then my thoughts kick in and i do not know why i be still alive,4,20,10,0,7
12/27/2018 20:22,i literally cry at work and be on the verge of cut myself in the bathroom,4,20,5,0,3
12/27/2018 20:22,such a bad day,4,20,7,0,5
12/23/2018 22:15,sometimes i want to just take a few extra pills and hope that i do not wake up,7,22,20,0,15
12/21/2018 19:44,nothing matter and nobody care,5,19,19,0,12
12/21/2018 19:43,days clean 0,5,19,3,0,3
12/3/2018 20:28,i be just so do i have nobody,1,20,20,0,4
9/18/2018 18:59,idk why i be still here,2,18,25,1,17
6/3/2018 18:12,how much pain do you have to go through before give up be ok,7,18,501,10,230
6/3/2018 18:12,wake up want to kill my self and i go to bed wonder why i do not,7,18,64,1,28
5/18/2018 19:43,my best friend be all the way across the country and she tell me if i kill myself she be not fly home to come to my service fuck me right what be best friends for anyway,5,19,28,0,2
2/21/2018 19:44,still hate my life,3,19,71,2,46
12/22/2017 19:11,there be no point in live,5,19,83,2,46
12/19/2017 17:29,cannot wait to die,2,17,98,6,60
11/27/2017 2:50,i hate it here there be no point in live,1,2,68,1,36
11/27/2017 2:49,have you see my will to live i cannot find it,1,2,52,0,34
11/17/2017 19:45,nobody talk to me,5,19,45,1,20
11/17/2017 19:37,i hate this life,5,19,65,0,32
11/12/2017 17:28,i be too awake for this to be a nightmare,7,17,59,0,29
10/31/2017 16:13,no matter how well my life be go i still someone become extremely depress,2,16,40,2,23
10/5/2017 18:49,seriously have nobody,4,18,91,1,42
10/4/2017 17:57,do not even care,3,17,55,0,16
10/2/2017 20:02,cut all over my body,1,20,80,4,28
9/9/2017 18:49,stop eat,6,18,69,0,29
9/8/2017 17:59,idk what to do,5,17,68,1,26
9/8/2017 17:59,still hate life,5,17,66,1,33
9/8/2017 17:59,things just be not the same,5,17,93,0,61
9/8/2017 17:58,well my mentor be back,5,17,20,1,2
8/24/2017 16:24,grandpa do not make it,4,16,20,5,1
8/23/2017 18:48,grandpa be give 27 days to live,3,18,17,0,1
8/20/2017 18:43,grandpa be still not do good they think he have cancer please continue to pray for him,7,18,23,3,1
8/17/2017 18:42,grandpa be in the hospital not do good need prayers please,4,18,23,3,2
8/16/2017 16:49,such a fuck up,3,16,63,1,44
8/16/2017 16:48,probably better off dead,3,16,85,1,55
8/16/2017 16:47,i hate myself,3,16,85,0,50
8/14/2017 7:10,i literally cannot order anything with my seafood allergy,1,7,9,1,1
8/14/2017 7:10,sit outside of a restaurant cry because i feel like i ruin every vacation,1,7,16,0,5
8/13/2017 16:55,i be on vacation but still manage to be extremely depress,7,16,21,0,5
8/8/2017 18:08,such a shit night,2,18,40,0,21
8/5/2017 19:30,i hate the voice,6,19,42,1,23
8/4/2017 9:04,hate when people worry about me let me do me i be fine and even if i be not fine it be not your place to step in and start worry,5,9,68,1,35
7/31/2017 18:12,do things ever start to look up,1,18,41,1,33
7/31/2017 18:11,he do not care and i do not know why i bother,1,18,53,1,26
